timestamp,country_residency,ip_country,important_score
1716036487,,United States of America,0
1716036589,,Qatar,0
1716036592,Trinidad and Tobago,Trinidad and Tobago,0
1716036635,,United States of America,0
1716036694,,Germany,0
1716036718,,Germany,0
1716036742,,United Kingdom of Great Britain and Northern Ireland,0
1716036840,,Iraq,0
1716036851,,Egypt,0
1716036851,,South Africa,0
1716036888,,France,0
1716036902,Uganda,Uganda,0
1716036926,,India,0
1716036929,,United States of America,0
1716037038,,United States of America,0
1716037086,,United States of America,0
1716037086,,United States of America,0
1716037086,,United States of America,0
1716037089,,United States of America,0
1716037090,,United States of America,0
1716037092,,United States of America,0
1716037228,Sweden,Sweden,10
1716037259,,United Kingdom of Great Britain and Northern Ireland,0
1716037326,,United States of America,0
1716037331,,Netherlands,0
1716037339,Luxembourg,Luxembourg,0
1716037353,Saudi Arabia,Saudi Arabia,0
1716037424,,South Africa,0
1716037472,,Belgium,0
1716037479,Saudi Arabia,Saudi Arabia,0
1716037538,,Lebanon,0
1716037548,,Hungary,0
1716037560,,United States of America,0
1716037565,United States,United States of America,10
1716037583,,United Kingdom of Great Britain and Northern Ireland,0
1716037756,United States,United States of America,10
1716037762,,Japan,0
1716037773,,Singapore,0
1716037819,,United States of America,0
1716037856,,Qatar,0
1716037907,,Japan,0
1716037929,,Portugal,0
1716037960,,Philippines,0
1716037960,Bermuda,United States of America,10
1716037976,,Portugal,0
1716038052,,Luxembourg,0
1716038185,Greece,Greece,0
1716038226,,Canada,0
1716038269,,United Arab Emirates,0
1716038294,Italy,Portugal,0
1716038295,Ghana,Ghana,0
1716038304,Italy,Portugal,0
1716038314,Italy,Portugal,0
1716038367,,Greece,0
1716038368,,United Kingdom of Great Britain and Northern Ireland,0
1716038387,,Slovenia,0
1716038514,,Canada,0
1716038517,,Bulgaria,0
1716038556,,Hungary,0
1716038712,,Switzerland,0
1716038728,,South Africa,0
1716038756,United States,United States of America,81
1716038802,,United Kingdom of Great Britain and Northern Ireland,0
1716038854,,United Kingdom of Great Britain and Northern Ireland,0
1716038941,,United Kingdom of Great Britain and Northern Ireland,0
1716039000,,United Kingdom of Great Britain and Northern Ireland,0
1716039034,,Malta,0
1716039101,Canada,Canada,0
1716039116,Greece,Greece,72
1716039127,,Korea (Republic of),0
1716039170,,United States of America,0
1716039180,,Saudi Arabia,0
1716039208,,Netherlands,0
1716039212,India,India,0
1716039225,,Korea (Republic of),0
1716039290,,Spain,0
1716039399,,Serbia,0
1716039415,,Israel,0
1716039448,,Lebanon,0
1716039453,Greece,Greece,49
1716039500,,Sweden,0
1716039541,,Spain,0
1716039709,,France,0
1716039775,,Germany,0
1716039788,,United Kingdom of Great Britain and Northern Ireland,0
1716039805,,Turkey,0
1716039893,,Israel,0
1716039911,,India,0
1716039915,,Poland,0
1716039936,,United States of America,0
1716040005,United States,United States of America,#REF!
1716040062,,Greece,0
1716040126,,Brazil,0
1716040140,,India,0
1716040144,Australia,Australia,0
1716040332,France,France,10
1716040472,,Greece,0
1716040475,United States,United States of America,0
1716040555,,United States of America,0
1716040601,,Hungary,0
1716040609,,Saudi Arabia,0
1716040644,,Italy,0
1716040645,Trinidad and Tobago,Trinidad and Tobago,0
1716040659,,United States of America,0
1716040719,Netherlands,Netherlands,0
1716040757,Cape Verde,Portugal,0
1716040785,,India,0
1716040847,,Mexico,0
1716041006,,Spain,0
1716041026,,Czechia,0
1716041027,Trinidad and Tobago,Trinidad and Tobago,0
1716041138,,Germany,0
1716041138,Brazil,Brazil,0
1716041168,,Canada,0
1716041210,,France,0
1716041273,,Australia,0
1716041336,,Netherlands,0
1716041348,Bulgaria,Bulgaria,0
1716041365,,United States of America,0
1716041372,,United States of America,0
1716041428,,Finland,0
1716041581,,Slovakia,0
1716041655,South Africa,South Africa,0
1716041756,,Canada,0
1716041851,,Saudi Arabia,0
1716041918,,Hungary,0
1716041982,,Italy,0
1716042026,,Canada,0
1716042057,Qatar,Qatar,0
1716042063,Brazil,Brazil,10
1716042250,,United Arab Emirates,0
1716042281,,Portugal,0
1716042296,,United States of America,0
1716042301,,United States of America,0
1716042327,,United States of America,0
1716042338,,United States of America,0
1716042511,,Canada,0
1716042523,,United States of America,0
1716042583,Mexico,United States of America,0
1716042753,,Philippines,0
1716042853,,Netherlands,0
1716042871,,Turkey,0
1716043046,,Poland,0
1716043050,,Jamaica,0
1716043070,,Greece,0
1716043083,,Poland,0
1716043113,,Mexico,0
1716043159,,France,0
1716043188,,Tanzania,0
1716043202,,Malaysia,0
1716043210,,France,0
1716043312,Germany,Germany,0
1716043362,Canada,Romania,0
1716043460,,Japan,0
1716043473,,France,0
1716043496,,South Africa,0
1716043522,,India,0
1716043581,,Philippines,0
1716043637,,Switzerland,0
1716043699,,Italy,0
1716043703,,Czechia,0
1716043748,,Finland,0
1716043918,,Canada,0
1716044004,,Czechia,0
1716044020,,Germany,0
1716044046,,Turkey,0
1716044073,Greece,Greece,0
1716044077,,United States of America,0
1716044146,,Singapore,0
1716044243,,Singapore,0
1716044313,,United Kingdom of Great Britain and Northern Ireland,0
1716044322,,Venezuela (Bolivarian Republic of),0
1716044389,,Austria,0
1716044454,,Israel,0
1716044509,,Poland,0
1716044572,,Australia,0
1716044628,,Netherlands,0
1716044665,,France,0
1716044668,,United States of America,0
1716044669,,United States of America,0
1716044741,,South Africa,0
1716044850,,Germany,0
1716044875,Serbia,Serbia,0
1716044920,,Netherlands,0
1716044928,,India,0
1716044952,,United States of America,0
1716044995,,Canada,0
1716045024,,Turkey,0
1716045028,,Botswana,0
1716045034,United Arab Emirates,Turkey,0
1716045050,,Taiwan (Province of China),0
1716045109,,United States of America,0
1716045122,,Poland,0
1716045126,Greece,Greece,0
1716045154,,India,0
1716045161,,Poland,0
1716045174,,Spain,0
1716045177,,Algeria,0
1716045248,,Ireland,0
1716045279,,Canada,0
1716045311,,United States of America,0
1716045335,,Singapore,0
1716045345,,Singapore,0
1716045376,,Czechia,0
1716045394,,Portugal,0
1716045413,,Algeria,0
1716045416,,Bulgaria,0
1716045472,,Spain,0
1716045483,,United Arab Emirates,0
1716045514,,Malaysia,0
1716045514,,Brunei Darussalam,0
1716045537,,Greece,0
1716045552,,Morocco,0
1716045572,,United Kingdom of Great Britain and Northern Ireland,0
1716045572,,Liberia,0
1716045575,Switzerland,Switzerland,0
1716045595,,Italy,0
1716045688,,Netherlands,0
1716045743,,United States of America,0
1716045891,,Philippines,0
1716045902,,Norway,0
1716045965,,Spain,0
1716046025,,United States of America,0
1716046115,,India,0
1716046142,,Oman,0
1716046196,,South Africa,0
1716046203,,United States of America,0
1716046217,,Germany,0
1716046257,,Italy,0
1716046375,,Malaysia,0
1716046404,,South Africa,0
1716046552,,Cameroon,0
1716046586,,Algeria,0
1716046606,,Germany,0
1716046662,,Singapore,0
1716046663,,Germany,0
1716046707,,Portugal,0
1716046760,,United Kingdom of Great Britain and Northern Ireland,0
1716046768,,Bahamas,0
1716046789,,Peru,0
1716046813,,Philippines,0
1716046892,,Brazil,0
1716046975,,Spain,0
1716047001,,Netherlands,0
1716047012,Bosnia and Herzegovina,Bosnia and Herzegovina,0
1716047053,,Netherlands,0
1716047060,Bosnia and Herzegovina,Bosnia and Herzegovina,0
1716047270,,United States of America,0
1716047279,France,France,0
1716047381,,Dominican Republic,0
1716047389,,Netherlands,0
1716047462,India,India,0
1716047478,India,India,0
1716047489,India,India,0
1716047576,,Peru,0
1716047580,India,India,0
1716047599,,Portugal,0
1716047643,,Sri Lanka,0
1716047675,,United States of America,0
1716047823,,Tanzania,0
1716047823,,Tanzania,0
1716047889,,United Arab Emirates,0
1716047939,,France,0
1716047943,,France,0
1716047971,,Morocco,0
1716047999,,Denmark,0
1716048001,,Netherlands,0
1716048003,,Cameroon,0
1716048076,,Singapore,0
1716048115,,Malaysia,0
1716048207,United States,United States of America,0
1716048271,,Netherlands,0
1716048392,,Poland,0
1716048479,,Greece,0
1716048555,,United States of America,0
1716048804,,France,0
1716048865,,Thailand,0
1716048877,,Italy,0
1716048954,,United States of America,0
1716048959,,France,0
1716049042,,Australia,0
1716049051,,Romania,0
1716049144,,Singapore,0
1716049148,,Canada,0
1716049171,,India,0
1716049296,,Nigeria,0
1716049334,United Kingdom,United Kingdom of Great Britain and Northern Ireland,0
1716049355,,Romania,0
1716049380,,Ecuador,0
1716049384,,Spain,0
1716049387,,United Kingdom of Great Britain and Northern Ireland,0
1716049388,United Kingdom,United Kingdom of Great Britain and Northern Ireland,0
1716049559,,Kenya,0
1716049613,,Netherlands,0
1716049615,,Hong Kong,0
1716049656,,Hungary,0
1716049684,,United States of America,0
1716049711,,Netherlands,0
1716049731,,United States of America,0
1716049740,,Hungary,0
1716049746,,Cook Islands,0
1716049833,,Singapore,0
1716049835,,United States of America,0
1716049845,,Germany,0
1716049868,,Singapore,0
1716049892,,Netherlands,0
1716049907,,Turkey,0
1716049909,,Bulgaria,0
1716049954,United States,United States of America,0
1716049979,United States,United States of America,0
1716050005,,Saudi Arabia,0
1716050036,,Romania,0
1716050044,,United Kingdom of Great Britain and Northern Ireland,0
1716050212,,Saudi Arabia,0
1716050229,,Algeria,0
1716050252,,Canada,0
1716050261,,Colombia,0
1716050306,,Canada,0
1716050420,,United Kingdom of Great Britain and Northern Ireland,0
1716050439,,Canada,0
1716050544,,Lithuania,0
1716050635,,United Kingdom of Great Britain and Northern Ireland,0
1716050645,,Portugal,0
1716050645,United States,United States of America,10
1716050653,,Kazakhstan,0
1716050722,Germany,Germany,0
1716050749,,India,0
1716050785,,United Kingdom of Great Britain and Northern Ireland,0
1716050799,,Singapore,0
1716050799,,Singapore,0
1716050823,,Canada,0
1716050861,,Kazakhstan,0
1716050891,,Sweden,0
1716050940,,Costa Rica,0
1716050954,Portugal,Portugal,52
1716050985,,India,0
1716050989,Canada,Canada,0
1716051031,,Estonia,0
1716051036,Trinidad and Tobago,Trinidad and Tobago,0
1716051075,,Singapore,0
1716051098,,Nicaragua,0
1716051129,,United States of America,0
1716051174,,Netherlands,0
1716051358,,United States of America,0
1716051380,,Bahrain,0
1716051386,,Netherlands,0
1716051444,Algeria,Algeria,0
1716051471,,Puerto Rico,0
1716051554,,Colombia,0
1716051573,,United States of America,0
1716051724,,United Kingdom of Great Britain and Northern Ireland,0
1716051741,,United Kingdom of Great Britain and Northern Ireland,0
1716051767,,India,0
1716051860,,Netherlands,0
1716051869,,Spain,0
1716051874,,Netherlands,0
1716051890,,Singapore,0
1716051909,,Netherlands,0
1716051917,,India,0
1716051945,Portugal,Portugal,0
1716051948,,Canada,0
1716052016,,Singapore,0
1716052109,,United States of America,0
1716052204,,Italy,0
1716052263,Brazil,Brazil,0
1716052298,,Hong Kong,0
1716052307,,Singapore,0
1716052376,,Brazil,0
1716052408,,Hungary,0
1716052458,,South Africa,0
1716052503,,Poland,0
1716052650,,United States of America,0
1716052659,,Mexico,0
1716052734,Greece,Greece,0
1716052861,,United States of America,0
1716052921,,Singapore,0
1716052934,,Singapore,0
1716052967,,United States of America,0
1716052968,,Singapore,0
1716052969,,Spain,0
1716053062,,Brazil,0
1716053072,,Canada,0
1716053108,United Arab Emirates,United Arab Emirates,0
1716053110,,Netherlands,0
1716053163,Canada,Canada,10
1716053182,,Greece,0
1716053245,,United States of America,0
1716053269,,Algeria,0
1716053454,,Germany,0
1716053535,,Germany,0
1716053559,,United States of America,0
1716053648,,Indonesia,0
1716053655,,Peru,0
1716053671,,France,0
1716053674,,United Kingdom of Great Britain and Northern Ireland,0
1716053829,,Canada,0
1716053853,,Netherlands,0
1716053858,,Portugal,0
1716053962,,Poland,0
1716053970,,Germany,0
1716054029,,Colombia,0
1716054036,,Lithuania,0
1716054045,,Ireland,0
1716054054,,Greece,0
1716054111,,United States of America,0
1716054203,,New Zealand,0
1716054242,,Hungary,0
1716054262,Germany,Germany,10
1716054299,,India,0
1716054538,,United States of America,0
1716054642,,Argentina,0
1716054926,United States,United States of America,0
1716054959,Morocco,Morocco,0
1716054975,,Poland,0
1716055094,,United Arab Emirates,0
1716055219,,Switzerland,0
1716055239,,Germany,0
1716055240,,Spain,0
1716055240,,Mexico,0
1716055263,,United States of America,0
1716055320,,Switzerland,0
1716055326,,Canada,0
1716055667,,United Kingdom of Great Britain and Northern Ireland,0
1716055727,,India,0
1716055752,,Ireland,0
1716055789,,United Arab Emirates,0
1716055853,,Venezuela (Bolivarian Republic of),0
1716055854,,Netherlands,0
1716055907,Belgium,Belgium,0
1716055977,,Hungary,0
1716056015,,Bulgaria,0
1716056122,,Greece,0
1716056195,,United Arab Emirates,0
1716056225,,Germany,0
1716056225,,Turkey,0
1716056253,,Germany,0
1716056479,,Bermuda,0
1716056489,,United States of America,0
1716056495,,Israel,0
1716056513,,Bermuda,0
1716056516,,Bermuda,0
1716056565,,Colombia,0
1716056588,,United Kingdom of Great Britain and Northern Ireland,0
1716056622,India,India,0
1716056635,,Spain,0
1716056635,,United States of America,0
1716056808,,Mexico,0
1716056856,,Belgium,0
1716056942,,Pakistan,0
1716057025,Kenya,Kenya,0
1716057055,Cameroon,Chad,0
1716057099,,Austria,0
1716057102,Kenya,Kenya,0
1716057109,,France,0
1716057178,United States,United States of America,10
1716057363,,United States of America,0
1716057391,Netherlands,United States of America,31
1716057392,,France,0
1716057715,,Poland,0
1716057789,Hungary,Hungary,0
1716057837,South Africa,South Africa,0
1716057872,Kenya,Kenya,0
1716057907,,Brazil,0
1716057909,,Lithuania,0
1716058014,,Italy,0
1716058069,,Germany,0
1716058212,,Czechia,0
1716058316,,Czechia,0
1716058344,,United States of America,0
1716058614,,Sweden,0
1716058648,,Netherlands,0
1716058708,Taiwan (Republic of China),France,10
1716058712,,Turkey,0
1716058746,,Netherlands,0
1716058781,,Morocco,0
1716058809,,South Africa,0
1716058861,,Malta,0
1716058875,,Malta,0
1716058912,,Malta,0
1716059008,,South Africa,0
1716059131,Mexico,Mexico,0
1716059173,,United States of America,0
1716059181,,Spain,0
1716059248,,Mexico,0
1716059279,,United States of America,0
1716059338,,Spain,0
1716059466,Guatemala,Guatemala,0
1716059469,Spain,Spain,10
1716059510,,Australia,0
1716059519,Guatemala,Guatemala,0
1716059535,,Belgium,0
1716059539,,,0
1716059562,,South Africa,0
1716059597,United States,United States of America,0
1716059686,,Serbia,0
1716059716,,Belgium,0
1716059775,,Belgium,0
1716059781,,Mexico,0
1716059799,,Germany,0
1716059919,,United States of America,0
1716059968,,Portugal,0
1716060100,Ethiopia,Ethiopia,0
1716060102,,United States of America,0
1716060169,,United States of America,0
1716060197,,India,0
1716060269,,United States of America,0
1716060288,Saudi Arabia,Saudi Arabia,37
1716060330,,Netherlands,0
1716060510,,Bhutan,0
1716060515,,United States of America,0
1716060595,,United States of America,0
1716060657,,Germany,0
1716060660,Pakistan,Pakistan,0
1716060746,,Canada,0
1716060751,,United States of America,0
1716060754,,Argentina,0
1716060825,,United Arab Emirates,0
1716060874,,Jamaica,0
1716060976,,Spain,0
1716060997,Peru,Peru,0
1716061067,,North Macedonia,0
1716061068,,United Kingdom of Great Britain and Northern Ireland,0
1716061149,Lithuania,Lithuania,0
1716061187,,Bahrain,0
1716061219,,Trinidad and Tobago,0
1716061293,,Poland,0
1716061338,,Spain,0
1716061450,,Germany,0
1716061494,Netherlands,Netherlands,10
1716061677,,Belgium,0
1716061698,,United States of America,0
1716061755,,United Kingdom of Great Britain and Northern Ireland,0
1716061760,,Israel,0
1716061850,,Congo,0
1716061865,,Ireland,0
1716061959,,Gabon,0
1716062043,Kenya,Kenya,0
1716062205,,Czechia,0
1716062306,,United States of America,0
1716062319,South Africa,South Africa,0
1716062463,India,India,0
1716062468,Germany,Germany,0
1716062481,,Italy,0
1716062512,,United Kingdom of Great Britain and Northern Ireland,0
1716062513,,India,0
1716062551,India,India,0
1716062636,,Italy,0
1716062748,,Moldova (Republic of),0
1716062763,,United Kingdom of Great Britain and Northern Ireland,0
1716062774,Chile,Chile,0
1716062786,,United Kingdom of Great Britain and Northern Ireland,0
1716062834,,United States of America,0
1716062887,,Spain,0
1716062938,Chile,Chile,0
1716063018,,United States of America,0
1716063073,,Singapore,0
1716063265,,Germany,0
1716063293,,Qatar,0
1716063324,Peru,Peru,0
1716063404,,United Arab Emirates,0
1716063582,,United States of America,0
1716063585,,United States of America,0
1716063611,,New Zealand,0
1716063619,,Italy,0
1716063672,,Czechia,0
1716063721,,Croatia,0
1716063782,,Poland,0
1716063789,United States,United States of America,0
1716063807,,United States of America,0
1716063829,,Spain,0
1716063849,,United States of America,0
1716063865,,Palestine,0
1716063903,,Ghana,0
1716063970,,Spain,0
1716063990,,United States of America,0
1716064025,,Netherlands,0
1716064028,,France,0
1716064048,,Poland,0
1716064051,,United States of America,0
1716064078,,Saudi Arabia,0
1716064087,,Lithuania,0
1716064184,,Serbia,0
1716064237,,Singapore,0
1716064266,,Egypt,0
1716064308,,Japan,0
1716064337,,Slovenia,0
1716064350,,United Kingdom of Great Britain and Northern Ireland,0
1716064376,,Kuwait,0
1716064380,United States,United States of America,0
1716064417,,Australia,0
1716064434,,Italy,0
1716064451,,United States of America,0
1716064496,,United States of America,0
1716064524,,Poland,0
1716064537,,Bahrain,0
1716064544,,Germany,0
1716064581,,Germany,0
1716064605,,Slovakia,0
1716064621,,Poland,0
1716064771,,France,0
1716064776,,Poland,0
1716064788,,France,0
1716064816,,United States of America,0
1716064851,,Greece,0
1716064880,,Ghana,0
1716064892,,Switzerland,0
1716064899,,United Kingdom of Great Britain and Northern Ireland,0
1716064928,,United States of America,0
1716065005,,United Kingdom of Great Britain and Northern Ireland,0
1716065080,,Netherlands,0
1716065161,,United States of America,0
1716065182,,Saudi Arabia,0
1716065221,,Italy,0
1716065256,,Poland,0
1716065284,,Poland,0
1716065438,,Netherlands,0
1716065587,,Singapore,0
1716065604,,United States of America,0
1716065633,,Austria,0
1716065648,Belgium,Belgium,0
1716065658,,Germany,0
1716065752,,Norway,0
1716065883,Argentina,Argentina,0
1716065953,Argentina,Argentina,0
1716065970,,Spain,0
1716066054,,Canada,0
1716066081,,France,0
1716066158,,Belgium,0
1716066195,,Slovakia,0
1716066286,,France,0
1716066355,,United States of America,0
1716066358,,South Africa,0
1716066438,,Nigeria,0
1716066457,,Turkey,0
1716066490,Romania,Romania,0
1716066567,,Germany,0
1716066641,,India,0
1716066650,Saudi Arabia,Saudi Arabia,53
1716066761,,South Africa,0
1716066783,,Australia,0
1716066885,,United States of America,0
1716066903,Saudi Arabia,Saudi Arabia,98
1716066960,,Turkey,0
1716067025,,Canada,0
1716067034,,Turkey,0
1716067158,,South Africa,0
1716067216,,Canada,0
1716067375,,Czechia,0
1716067396,,Serbia,0
1716067535,,United States of America,0
1716067604,,New Zealand,0
1716067625,,Turkey,0
1716067686,,United States of America,0
1716067780,,United Kingdom of Great Britain and Northern Ireland,0
1716067830,,United States of America,0
1716067924,,Morocco,0
1716067931,,Canada,0
1716067933,,Morocco,0
1716067966,,India,0
1716067973,Saudi Arabia,Saudi Arabia,20
1716068094,,Slovenia,0
1716068098,,Austria,0
1716068176,,France,0
1716068220,,Germany,0
1716068250,,Puerto Rico,0
1716068359,,Singapore,0
1716068386,,Costa Rica,0
1716068434,,Italy,0
1716068556,Algeria,Algeria,0
1716068574,,Ireland,0
1716068667,,Ethiopia,0
1716068683,,United Kingdom of Great Britain and Northern Ireland,0
1716068756,,United Arab Emirates,0
1716068848,Chad,Chad,0
1716068878,Algeria,Algeria,0
1716068893,,Germany,0
1716069039,,United Kingdom of Great Britain and Northern Ireland,0
1716069138,,Spain,0
1716069306,,Turkey,0
1716069326,Germany,Germany,10
1716069327,,Germany,0
1716069358,Chad,Chad,0
1716069496,,Turkey,0
1716069532,,France,0
1716069550,,France,0
1716069708,,Denmark,0
1716069720,Peru,Peru,10
1716069779,,Costa Rica,0
1716070032,,France,0
1716070173,,Albania,0
1716070333,,New Zealand,0
1716070339,Netherlands,Netherlands,#REF!
1716070353,,Qatar,0
1716070470,,United Arab Emirates,0
1716070503,,United Arab Emirates,0
1716070522,Sweden,Sweden,0
1716070532,,Algeria,0
1716070535,,Germany,0
1716070642,,Turkey,0
1716070673,,Netherlands,0
1716070698,,United Kingdom of Great Britain and Northern Ireland,0
1716070817,,France,0
1716070861,,Colombia,0
1716070956,,United Kingdom of Great Britain and Northern Ireland,0
1716071011,,Portugal,0
1716071156,,Venezuela (Bolivarian Republic of),0
1716071164,,South Africa,0
1716071196,United Kingdom,United Kingdom of Great Britain and Northern Ireland,0
1716071205,,United Kingdom of Great Britain and Northern Ireland,0
1716071268,,Netherlands,0
1716071288,,United States of America,0
1716071363,,Greece,0
1716071370,,Canada,0
1716071465,,Germany,0
1716071642,,United States of America,0
1716071715,,Denmark,0
1716071751,El Salvador,El Salvador,0
1716071756,,Costa Rica,0
1716071894,,Canada,0
1716071896,French Guiana,French Guiana,10
1716071946,,United States of America,0
1716072035,,United Kingdom of Great Britain and Northern Ireland,0
1716072144,,United States of America,0
1716072220,Colombia,Colombia,0
1716072317,,South Africa,0
1716072329,,United States of America,0
1716072378,,United Kingdom of Great Britain and Northern Ireland,0
1716072535,United Kingdom,United Kingdom of Great Britain and Northern Ireland,0
1716072620,,Italy,0
1716072685,,United Kingdom of Great Britain and Northern Ireland,0
1716072711,,United States of America,0
1716072737,,Switzerland,0
1716072791,,United States of America,0
1716072844,,United States of America,0
1716072932,,United States of America,0
1716073013,,United States of America,0
1716073173,Dominican Republic,Dominican Republic,0
1716073232,,United States of America,0
1716073293,,United Kingdom of Great Britain and Northern Ireland,0
1716073305,,United Kingdom of Great Britain and Northern Ireland,0
1716073488,,Slovakia,0
1716073659,,Belgium,0
1716073706,,Belgium,0
1716073765,,United States of America,0
1716073767,,Netherlands,0
1716073769,,Switzerland,0
1716073850,,Spain,0
1716074066,,United States of America,0
1716074175,,Cameroon,0
1716074217,,United States of America,0
1716074283,,Colombia,0
1716074319,,Pakistan,0
1716074561,,Saint Lucia,0
1716074835,,United Kingdom of Great Britain and Northern Ireland,0
1716075009,,Peru,0
1716075186,,Algeria,0
1716075187,,Egypt,0
1716075232,,United States of America,0
1716075404,,United States of America,0
1716075503,,United States of America,0
1716075534,,United States of America,0
1716075617,,United States of America,0
1716075629,,Egypt,0
1716075784,,Turkey,0
1716075867,,Turkey,0
1716076170,,Bosnia and Herzegovina,0
1716076170,,Bosnia and Herzegovina,0
1716076212,,France,0
1716076251,,United Kingdom of Great Britain and Northern Ireland,0
1716076440,,Belgium,0
1716076582,,Australia,0
1716076611,,Australia,0
1716076865,,Philippines,0
1716076893,,Philippines,0
1716076946,,Peru,0
1716077039,,United States of America,0
1716077118,,Canada,0
1716077198,,Germany,0
1716077201,,Germany,0
1716077248,,Australia,0
1716077279,,France,0
1716077302,,Spain,0
1716077313,,Spain,0
1716077423,,United States of America,0
1716077459,Spain,Spain,0
1716077593,Canada,Canada,10
1716077716,,Spain,0
1716077747,,Canada,0
1716077794,,Venezuela (Bolivarian Republic of),0
1716077808,,United States of America,0
1716077849,French Polynesia,French Polynesia,0
1716078257,,United States of America,0
1716078367,,Turkey,0
1716078383,,United Kingdom of Great Britain and Northern Ireland,0
1716078403,,Pakistan,0
1716078406,,Brazil,0
1716078745,New Caledonia,New Caledonia,0
1716078799,,Egypt,0
1716078903,,India,0
1716078983,,United Kingdom of Great Britain and Northern Ireland,0
1716078988,,United Kingdom of Great Britain and Northern Ireland,0
1716079323,,United States of America,0
1716079328,,United States of America,0
1716079350,Australia,Australia,0
1716079369,,United States of America,0
1716079415,,Mozambique,0
1716079474,,Mauritania,0
1716079495,,United Arab Emirates,0
1716079577,,United States of America,0
1716079653,,United States of America,0
1716079666,,Eswatini,0
1716079735,,United States of America,0
1716079744,,Mozambique,0
1716079783,,Australia,0
1716079861,,Guadeloupe,0
1716079978,,United States of America,0
1716079981,,Singapore,0
1716080137,,Costa Rica,0
1716080160,,France,0
1716080522,Brazil,Brazil,0
1716080595,,United States of America,0
1716080634,,Kenya,0
1716080660,,United States of America,0
1716080713,,Kenya,0
1716080783,,Australia,0
1716080788,,United States of America,0
1716080889,,United States of America,0
1716080941,,United States of America,0
1716080955,,United States of America,0
1716080956,,Colombia,0
1716080970,,United States of America,0
1716081092,Hong Kong Special Administrative Region of China,Hong Kong,81
1716081282,,United States of America,0
1716081447,,United States of America,0
1716081641,,United States of America,0
1716082024,,United Arab Emirates,0
1716082139,,Oman,0
1716082237,,Japan,0
1716082291,,United Kingdom of Great Britain and Northern Ireland,0
1716082357,French Guiana,French Guiana,10
1716082368,,Papua New Guinea,0
1716082388,,United States of America,0
1716082607,Saudi Arabia,Saudi Arabia,0
1716082707,,Colombia,0
1716082986,United States,United States of America,10
1716083007,,Indonesia,0
1716083089,,Indonesia,0
1716083304,,United States of America,0
1716083317,,Canada,0
1716083409,,United States of America,0
1716084165,,Argentina,0
1716084225,,United States of America,0
1716084235,Japan,Japan,0
1716084335,Japan,Japan,0
1716084441,Colombia,Colombia,26
1716084466,,Turkey,0
1716084787,,Taiwan (Province of China),0
1716084922,,Malaysia,0
1716085047,,Mexico,0
1716085061,Philippines,Philippines,0
1716085186,Colombia,Colombia,32
1716085216,,Japan,0
1716085275,,United States of America,0
1716085289,,Netherlands,0
1716085421,,Japan,0
1716085634,,Kuwait,0
1716085662,,Colombia,0
1716085681,,Qatar,0
1716085724,,United States of America,0
1716085731,,United States of America,0
1716085828,,New Zealand,0
1716085833,,United States of America,0
1716085953,,Israel,0
1716085989,,Austria,0
1716086033,,India,0
1716086090,,Malaysia,0
1716086212,,United States of America,0
1716086832,,Hong Kong,0
1716086970,,United States of America,0
1716087099,,Suriname,0
1716087233,,United States of America,0
1716087316,,United States of America,0
1716087327,,United States of America,0
1716087366,United States,Costa Rica,#REF!
1716087753,,Netherlands,0
1716087771,United Arab Emirates,United Arab Emirates,10
1716087873,,Malaysia,0
1716087897,,United States of America,0
1716087946,,Taiwan (Province of China),0
1716088026,Viet Nam,Viet Nam,0
1716088512,,Canada,0
1716088740,,Romania,0
1716088784,,Portugal,0
1716088818,,Portugal,0
1716088929,,Venezuela (Bolivarian Republic of),0
1716089048,,Malaysia,0
1716089067,,Romania,0
1716089172,,Algeria,0
1716089234,,Ghana,0
1716089253,,India,0
1716089265,,United States of America,0
1716089380,,India,0
1716089420,,Ecuador,0
1716089463,,Singapore,0
1716089712,,Germany,0
1716089737,,United States of America,0
1716089939,,Canada,0
1716090014,,Netherlands,0
1716090126,,United States of America,0
1716090247,,Mexico,0
1716090353,,United States of America,0
1716090429,,Colombia,0
1716090520,,Mauritania,0
1716090593,,United States of America,0
1716090747,,Brazil,0
1716090788,Romania,Romania,0
1716090800,China,Hong Kong,0
1716090861,,France,0
1716091366,,Canada,0
1716091404,Germany,Poland,0
1716091486,,United States of America,0
1716091500,,Jordan,0
1716091502,,United States of America,0
1716091725,,Brazil,0
1716091860,,Singapore,0
1716092017,India,India,0
1716092389,,United States of America,0
1716092421,,India,0
1716092500,,Australia,0
1716092629,,Australia,0
1716092695,,Venezuela (Bolivarian Republic of),0
1716092826,,Puerto Rico,0
1716093024,,United States of America,0
1716093029,,United States of America,0
1716093084,,India,0
1716093153,,United States of America,0
1716093211,,India,0
1716093232,,France,0
1716093304,,Bulgaria,0
1716093358,,Australia,0
1716093555,,Venezuela (Bolivarian Republic of),0
1716093744,,United States of America,0
1716093766,,Canada,0
1716093854,,India,0
1716093887,,United States of America,0
1716093926,,Greece,0
1716094088,,India,0
1716094327,,United Arab Emirates,0
1716094503,United States,United States of America,14
1716094686,,Germany,0
1716094703,Germany,Germany,0
1716094761,,New Zealand,0
1716094819,,United States of America,0
1716094829,,Malaysia,0
1716094982,,India,0
1716095082,,Singapore,0
1716095167,,Japan,0
1716095217,,Bulgaria,0
1716095335,,India,0
1716095376,,Germany,0
